update,env_steps,episodic_return,total_loss,value_loss,actor_loss,entropy,task_reward_mean,task_reward_std,goal_reward_mean,goal_reward_std,task_reward_running_mean,task_reward_running_std,goal_reward_running_mean,goal_reward_running_std,learning_rate,obs_norm_mean,obs_norm_var,train_goal_success_rate,rnd_reward_mean,rnd_reward_std,rnd_raw_intrinsic_mean,rnd_rew_running_std,rnd_predictor_loss,icm_reward_mean,icm_reward_std,icm_raw_intrinsic_mean,icm_rew_running_std,icm_loss,eval_success_rate,eval_episodic_return,eval_oracle_return,LR,NUM_ENVS,NUM_STEPS,TOTAL_TIMESTEPS,UPDATE_EPOCHS,NUM_MINIBATCHES,GAMMA,GAE_LAMBDA,CLIP_EPS,ENT_COEF,VF_COEF,HIDDEN_DIM,MAX_GRAD_NORM,ACTIVATION,ENV_NAME,ENV_BACKEND,EPISODE_LENGTH,ACTION_REPEAT,ENV_KWARGS,ANNEAL_LR,NORMALIZE_ENV,DEBUG,SEED,WANDB_MODE,ENTITY,PROJECT,EVAL_RENDER_STEPS,EVAL_RENDER_MAX_FRAMES,EVAL_RENDER_HEIGHT,EVAL_RENDER_LOG_WANDB_HTML,TRAIN_RENDER_FREQ,EVAL_FREQ,EVAL_NUM_ENVS,COMMENT,ADD_GOAL_REWARD,USE_ORACLE_REWARD,ORACLE_REWARD_COEF,CONDITION_ON_GOAL,GOAL_REACH_EPSILON,SAVE_MODEL,checkpoint_dir,USE_RND,RND_COEF,RND_LR,RND_HIDDEN_DIM,RND_OUTPUT_DIM,USE_ICM,ICM_COEF,ICM_LR,ICM_HIDDEN_DIM,ICM_FEATURE_DIM,ICM_BETA,TASK_REWARD_COEF,LOG_CSV,CSV_LOG_FREQ,GPU_NAME,EXP_DIR,run_id
2340,38338560,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0999999940395355,1.6799999475479126,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2343,38404096,1.6796875,0.0128996828570961,0.0473275631666183,-0.0107640987262129,1.2288755178451538,0.0045166015625,0.0670537203550338,0.0,0.0,0.0011789628770202,0.0343157798051834,0.0,0.0,0.0002670957765076,0.9836729168891908,11.25725269317627,0.08203125,0.004035510122776,0.0012469143839552,0.026636067777872,6.6000494956970215,0.0266356319189071,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2350,38502400,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399999991059303,1.2400000095367432,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2359,38666240,1.3828125,-0.0036726580001413,0.0119191547855734,-0.0096322353929281,1.2518576383590698,0.0,0.0,0.0,0.0,0.001180125051178,0.0343326702713966,0.0,0.0,0.0002668710949365,0.9836336970329284,11.26963710784912,0.05078125,0.0038076629862189,0.0012161873746663,0.0250729601830244,6.5846266746521,0.0250707194209098,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2360,38666240,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399999991059303,0.3999999761581421,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2370,38830080,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399999991059303,1.319999933242798,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2374,38912000,0.89453125,-0.0038607108872383,0.0136930961161851,-0.0107072591781616,1.2318238019943235,0.00177001953125,0.0420343503355979,0.0,0.0,0.0011785567039623,0.0343098789453506,0.0,0.0,0.0002666604414116,0.9836143851280212,11.282848358154297,0.05859375,0.0042550647631287,0.0011420047376304,0.0279568992555141,6.5697550773620605,0.0279563851654529,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2380,38993920,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0799999982118606,1.0399999618530271,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2390,39157760,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0599999986588954,0.9799999594688416,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2390,39174144,1.3828125,-0.0006967422086745,0.0160871241241693,-0.0087403040379285,1.1863645315170288,0.0008544921875,0.0292192045599222,0.0,0.0,0.0011797066545113,0.0343265905976295,0.0,0.0,0.0002664357307367,0.983612298965454,11.297768592834473,0.05078125,0.0038648857735097,0.0011153445811942,0.0253342315554618,6.554673194885254,0.0253332443535327,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2400,39321600,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2406,39436288,1.74609375,0.0063277683220803,0.027586244046688,-0.0074653537012636,1.1283321380615234,0.00048828125,0.0220916923135519,0.0,0.0,0.0011831995798274,0.0343773104250431,0.0,0.0,0.0002662110491655,0.9835777282714844,11.314355850219728,0.07421875,0.0036531565710902,0.0010035871528089,0.0238911695778369,6.539642333984375,0.0238877050578594,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2410,39485440,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199999995529651,0.1599999964237213,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2420,39649280,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399999991059303,0.9399999976158142,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2421,39682048,0.8203125,0.0183606091886758,0.0525236837565898,-0.007901232689619,1.1064631938934326,0.0052490234375,0.0722597539424896,0.0,0.0,0.0011811638250946,0.0343477614223957,0.0,0.0,0.0002660003956407,0.9834626317024232,11.336302757263184,0.0390625,0.0039774477481842,0.0012127516092732,0.0259557925164699,6.525322437286377,0.0259555242955684,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2430,39813120,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0599999986588954,0.7999999523162842,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2437,39944192,0.5625,-0.0046396381221711,0.0079447999596595,-0.0086120385676622,1.060778260231018,0.00079345703125,0.0281571969389915,0.0,0.0,0.0011770172277465,0.0342874862253665,0.0,0.0,0.0002657756849657,0.9833523631095886,11.359177589416504,0.03515625,0.0036899321712553,0.0010437347227707,0.0240254253149032,6.51081657409668,0.0240238793194293,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2440,39976960,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0799999982118606,1.079999923706055,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2450,40140800,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0599999986588954,0.2399999946355819,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2453,40206336,1.015625,-0.0001528616994619,0.0079683735966682,-0.004137048497796,0.9658318758010864,0.0,0.0,0.0,0.0,0.0011758097680285,0.034269917756319,0.0,0.0,0.0002655510033946,0.9832175374031068,11.378640174865724,0.0390625,0.003544338280335,0.0009632843430154,0.0230259746313095,6.496330261230469,0.0230221878737211,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2460,40304640,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2468,40452096,0.69921875,0.0083479061722755,0.0364621505141258,-0.0098831690847873,0.949364185333252,0.00286865234375,0.0534829273819923,0.0,0.0,0.0011730913538485,0.0342303253710269,0.0,0.0,0.0002653403207659,0.9831486344337464,11.395073890686035,0.0390625,0.0038619064725935,0.0012818772811442,0.0250357575714588,6.482401371002197,0.0250354204326868,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2470,40468480,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199999995529651,0.7400000095367432,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2480,40632320,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199999995529651,1.459999918937683,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2484,40714240,0.52734375,0.0037927306257188,0.020307969301939,-0.0063612535595893,0.8877044916152954,0.0010986328125,0.0331274159252643,0.0,0.0,0.0011688539525493,0.0341685190796852,0.0,0.0,0.0002651156391948,0.9829540848731996,11.41722011566162,0.046875,0.0036173798143863,0.0010185082210227,0.0233988463878631,6.468216419219971,0.0233966503292322,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2490,40796160,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199999995529651,0.3400000035762787,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2499,40960000,0.46484375,0.0031826458871364,0.0204718224704265,-0.0070532653480768,0.8826323747634888,0.00115966796875,0.0340341478586196,0.0,0.0,0.0011647461215034,0.0341084972023963,0.0,0.0,0.00026490498567,0.9827998876571656,11.445059776306152,0.0390625,0.0038891045842319,0.0010970358271151,0.0251045748591423,6.454642295837402,0.02510367333889,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2500,40960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399999991059303,1.3600000143051147,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2510,41123840,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199999995529651,2.059999942779541,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2515,41222144,0.45703125,-0.0015448199119418,0.0086919292807579,-0.0058907847851514,0.8628405332565308,6.103515625e-05,0.0078122615814208,0.0,0.0,0.0011601774021983,0.0340416133403778,0.0,0.0,0.0002646803040988,0.982588231563568,11.479433059692385,0.03125,0.0036658402532339,0.0011897875228896,0.0236124526709318,6.440925121307373,0.0236115492880344,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2520,41287680,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0599999986588954,3.039999961853028,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2530,41451520,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199999995529651,0.2199999988079071,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2531,41484288,0.98046875,0.0002126002655131,0.0122196897864341,-0.005897244438529,0.8218316435813904,0.0030517578125,0.0551583543419837,0.0,0.0,0.0011588966008275,0.0340228378772735,0.0,0.0,0.0002644555934239,0.9825077652931212,11.509018898010254,0.05859375,0.003478446509689,0.0010497663170099,0.0223575308918952,6.4272284507751465,0.0223547555506229,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2540,41615360,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399999991059303,0.7199999690055847,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2546,41730048,0.87109375,0.0024550152011215,0.0260657873004674,-0.0105778789147734,0.7972061634063721,0.00274658203125,0.0523358210921287,0.0,0.0,0.0011574153322726,0.0340011157095432,0.0,0.0,0.000264244939899,0.9824306964874268,11.533377647399902,0.0390625,0.0038174521178007,0.0012261727824807,0.0244864430278539,6.413946151733398,0.024486169219017,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
2550,41779200,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399999991059303,0.5999999642372131,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.1,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/mango_987187930,mango_987187930
